sentid	pairid	sentence	comparison	ROI	word
1544	772	les auteurs sont grands et parle	unexpected	5	parle
1545	773	les auteurs sont grands et retournent	expected	5	retournent
1546	773	les auteurs sont grands et retourne	unexpected	5	retourne
1547	774	les auteurs sont grands et sont petits	expected	5	sont
1548	774	les auteurs sont grands et est petit	unexpected	5	est
1549	775	les auteurs sont grands et sont grands	expected	5	sont
1550	775	les auteurs sont grands et est grand	unexpected	5	est
1551	776	les auteurs sont grands et sont vieux	expected	5	sont
1552	776	les auteurs sont grands et est vieux	unexpected	5	est
1553	777	les auteurs sont grands et sont jeunes	expected	5	sont
1554	777	les auteurs sont grands et est jeune	unexpected	5	est
1555	778	les directeurs sont grands et déménagent	expected	5	déménagent
1556	778	les directeurs sont grands et déménage	unexpected	5	déménage
1557	779	les directeurs sont grands et parlent	expected	5	parlent
1558	779	les directeurs sont grands et parle	unexpected	5	parle
1559	780	les directeurs sont grands et retournent	expected	5	retournent
1560	780	les directeurs sont grands et retourne	unexpected	5	retourne
1561	781	les directeurs sont grands et sont petits	expected	5	sont
1562	781	les directeurs sont grands et est petit	unexpected	5	est
1563	782	les directeurs sont grands et sont grands	expected	5	sont
1564	782	les directeurs sont grands et est grand	unexpected	5	est
1565	783	les directeurs sont grands et sont vieux	expected	5	sont
1566	783	les directeurs sont grands et est vieux	unexpected	5	est
1567	784	les directeurs sont grands et sont jeunes	expected	5	sont
1568	784	les directeurs sont grands et est jeune	unexpected	5	est
1569	785	les agriculteurs sont grands et déménagent	expected	5	déménagent
1570	785	les agriculteurs sont grands et déménage	unexpected	5	déménage
1571	786	les agriculteurs sont grands et parlent	expected	5	parlent
1572	786	les agriculteurs sont grands et parle	unexpected	5	parle
1573	787	les agriculteurs sont grands et retournent	expected	5	retournent
1574	787	les agriculteurs sont grands et retourne	unexpected	5	retourne
1575	788	les agriculteurs sont grands et sont petits	expected	5	sont
1576	788	les agriculteurs sont grands et est petit	unexpected	5	est
1577	789	les agriculteurs sont grands et sont grands	expected	5	sont
1578	789	les agriculteurs sont grands et est grand	unexpected	5	est
1579	790	les agriculteurs sont grands et sont vieux	expected	5	sont
1580	790	les agriculteurs sont grands et est vieux	unexpected	5	est
1581	791	les agriculteurs sont grands et sont jeunes	expected	5	sont
1582	791	les agriculteurs sont grands et est jeune	unexpected	5	est
1583	792	les chirurgiens sont grands et déménagent	expected	5	déménagent
1584	792	les chirurgiens sont grands et déménage	unexpected	5	déménage
1585	793	les chirurgiens sont grands et parlent	expected	5	parlent
1586	793	les chirurgiens sont grands et parle	unexpected	5	parle
1587	794	les chirurgiens sont grands et retournent	expected	5	retournent
1588	794	les chirurgiens sont grands et retourne	unexpected	5	retourne
1589	795	les chirurgiens sont grands et sont petits	expected	5	sont
1590	795	les chirurgiens sont grands et est petit	unexpected	5	est
1591	796	les chirurgiens sont grands et sont grands	expected	5	sont
1592	796	les chirurgiens sont grands et est grand	unexpected	5	est
1593	797	les chirurgiens sont grands et sont vieux	expected	5	sont
1594	797	les chirurgiens sont grands et est vieux	unexpected	5	est
1595	798	les chirurgiens sont grands et sont jeunes	expected	5	sont
1596	798	les chirurgiens sont grands et est jeune	unexpected	5	est
1597	799	les sénateurs sont grands et déménagent	expected	5	déménagent
1598	799	les sénateurs sont grands et déménage	unexpected	5	déménage
1599	800	les sénateurs sont grands et parlent	expected	5	parlent
1600	800	les sénateurs sont grands et parle	unexpected	5	parle
1601	801	les sénateurs sont grands et retournent	expected	5	retournent
1602	801	les sénateurs sont grands et retourne	unexpected	5	retourne
1603	802	les sénateurs sont grands et sont petits	expected	5	sont
1604	802	les sénateurs sont grands et est petit	unexpected	5	est
1605	803	les sénateurs sont grands et sont grands	expected	5	sont
1606	803	les sénateurs sont grands et est grand	unexpected	5	est
1607	804	les sénateurs sont grands et sont vieux	expected	5	sont
1608	804	les sénateurs sont grands et est vieux	unexpected	5	est
1609	805	les sénateurs sont grands et sont jeunes	expected	5	sont
1610	805	les sénateurs sont grands et est jeune	unexpected	5	est
1611	806	les professeurs sont grands et déménagent	expected	5	déménagent
1612	806	les professeurs sont grands et déménage	unexpected	5	déménage
1613	807	les professeurs sont grands et parlent	expected	5	parlent
1614	807	les professeurs sont grands et parle	unexpected	5	parle
1615	808	les professeurs sont grands et retournent	expected	5	retournent
1616	808	les professeurs sont grands et retourne	unexpected	5	retourne
1617	809	les professeurs sont grands et sont petits	expected	5	sont
1618	809	les professeurs sont grands et est petit	unexpected	5	est
1619	810	les professeurs sont grands et sont grands	expected	5	sont
1620	810	les professeurs sont grands et est grand	unexpected	5	est
1621	811	les professeurs sont grands et sont vieux	expected	5	sont
1622	811	les professeurs sont grands et est vieux	unexpected	5	est
1623	812	les professeurs sont grands et sont jeunes	expected	5	sont
1624	812	les professeurs sont grands et est jeune	unexpected	5	est
1625	813	les clients sont grands et déménagent	expected	5	déménagent
1626	813	les clients sont grands et déménage	unexpected	5	déménage
1627	814	les clients sont grands et parlent	expected	5	parlent
1628	814	les clients sont grands et parle	unexpected	5	parle
1629	815	les clients sont grands et retournent	expected	5	retournent
1630	815	les clients sont grands et retourne	unexpected	5	retourne
1631	816	les clients sont grands et sont petits	expected	5	sont
1632	816	les clients sont grands et est petit	unexpected	5	est
1633	817	les clients sont grands et sont grands	expected	5	sont
1634	817	les clients sont grands et est grand	unexpected	5	est
1635	818	les clients sont grands et sont vieux	expected	5	sont
1636	818	les clients sont grands et est vieux	unexpected	5	est
1637	819	les clients sont grands et sont jeunes	expected	5	sont
1638	819	les clients sont grands et est jeune	unexpected	5	est
1639	820	les officiers sont grands et déménagent	expected	5	déménagent
1640	820	les officiers sont grands et déménage	unexpected	5	déménage
1641	821	les officiers sont grands et parlent	expected	5	parlent
1642	821	les officiers sont grands et parle	unexpected	5	parle
1643	822	les officiers sont grands et retournent	expected	5	retournent
1644	822	les officiers sont grands et retourne	unexpected	5	retourne
1645	823	les officiers sont grands et sont petits	expected	5	sont
1646	823	les officiers sont grands et est petit	unexpected	5	est
1647	824	les officiers sont grands et sont grands	expected	5	sont
1648	824	les officiers sont grands et est grand	unexpected	5	est
1649	825	les officiers sont grands et sont vieux	expected	5	sont
1650	825	les officiers sont grands et est vieux	unexpected	5	est
1651	826	les officiers sont grands et sont jeunes	expected	5	sont
1652	826	les officiers sont grands et est jeune	unexpected	5	est
1653	827	les pilotes sont grands et déménagent	expected	5	déménagent
1654	827	les pilotes sont grands et déménage	unexpected	5	déménage
1655	828	les pilotes sont grands et parlent	expected	5	parlent
1656	828	les pilotes sont grands et parle	unexpected	5	parle
1657	829	les pilotes sont grands et retournent	expected	5	retournent
1658	829	les pilotes sont grands et retourne	unexpected	5	retourne
1659	830	les pilotes sont grands et sont petits	expected	5	sont
1660	830	les pilotes sont grands et est petit	unexpected	5	est
1661	831	les pilotes sont grands et sont grands	expected	5	sont
1662	831	les pilotes sont grands et est grand	unexpected	5	est
1663	832	les pilotes sont grands et sont vieux	expected	5	sont
1664	832	les pilotes sont grands et est vieux	unexpected	5	est
1665	833	les pilotes sont grands et sont jeunes	expected	5	sont
1666	833	les pilotes sont grands et est jeune	unexpected	5	est
1667	834	les consultants sont grands et déménagent	expected	5	déménagent
1668	834	les consultants sont grands et déménage	unexpected	5	déménage
1669	835	les consultants sont grands et parlent	expected	5	parlent
1670	835	les consultants sont grands et parle	unexpected	5	parle
1671	836	les consultants sont grands et retournent	expected	5	retournent
1672	836	les consultants sont grands et retourne	unexpected	5	retourne
1673	837	les consultants sont grands et sont petits	expected	5	sont
1674	837	les consultants sont grands et est petit	unexpected	5	est
1675	838	les consultants sont grands et sont grands	expected	5	sont
1676	838	les consultants sont grands et est grand	unexpected	5	est
1677	839	les consultants sont grands et sont vieux	expected	5	sont
1678	839	les consultants sont grands et est vieux	unexpected	5	est
1679	840	les consultants sont grands et sont jeunes	expected	5	sont
1680	840	les consultants sont grands et est jeune	unexpected	5	est
1681	841	les auteurs sont vieux et déménagent	expected	5	déménagent
1682	841	les auteurs sont vieux et déménage	unexpected	5	déménage
1683	842	les auteurs sont vieux et parlent	expected	5	parlent
1684	842	les auteurs sont vieux et parle	unexpected	5	parle
1685	843	les auteurs sont vieux et retournent	expected	5	retournent
1686	843	les auteurs sont vieux et retourne	unexpected	5	retourne
1687	844	les auteurs sont vieux et sont petits	expected	5	sont
1688	844	les auteurs sont vieux et est petit	unexpected	5	est
1689	845	les auteurs sont vieux et sont grands	expected	5	sont
1690	845	les auteurs sont vieux et est grand	unexpected	5	est
1691	846	les auteurs sont vieux et sont vieux	expected	5	sont
1692	846	les auteurs sont vieux et est vieux	unexpected	5	est
1693	847	les auteurs sont vieux et sont jeunes	expected	5	sont
1694	847	les auteurs sont vieux et est jeune	unexpected	5	est
1695	848	les directeurs sont vieux et déménagent	expected	5	déménagent
1696	848	les directeurs sont vieux et déménage	unexpected	5	déménage
1697	849	les directeurs sont vieux et parlent	expected	5	parlent
1698	849	les directeurs sont vieux et parle	unexpected	5	parle
1699	850	les directeurs sont vieux et retournent	expected	5	retournent
1700	850	les directeurs sont vieux et retourne	unexpected	5	retourne
1701	851	les directeurs sont vieux et sont petits	expected	5	sont
1702	851	les directeurs sont vieux et est petit	unexpected	5	est
1703	852	les directeurs sont vieux et sont grands	expected	5	sont
1704	852	les directeurs sont vieux et est grand	unexpected	5	est
1705	853	les directeurs sont vieux et sont vieux	expected	5	sont
1706	853	les directeurs sont vieux et est vieux	unexpected	5	est
1707	854	les directeurs sont vieux et sont jeunes	expected	5	sont
1708	854	les directeurs sont vieux et est jeune	unexpected	5	est
1709	855	les agriculteurs sont vieux et déménagent	expected	5	déménagent
1710	855	les agriculteurs sont vieux et déménage	unexpected	5	déménage
1711	856	les agriculteurs sont vieux et parlent	expected	5	parlent
1712	856	les agriculteurs sont vieux et parle	unexpected	5	parle
1713	857	les agriculteurs sont vieux et retournent	expected	5	retournent
1714	857	les agriculteurs sont vieux et retourne	unexpected	5	retourne
1715	858	les agriculteurs sont vieux et sont petits	expected	5	sont
1716	858	les agriculteurs sont vieux et est petit	unexpected	5	est
1717	859	les agriculteurs sont vieux et sont grands	expected	5	sont
1718	859	les agriculteurs sont vieux et est grand	unexpected	5	est
1719	860	les agriculteurs sont vieux et sont vieux	expected	5	sont
1720	860	les agriculteurs sont vieux et est vieux	unexpected	5	est
1721	861	les agriculteurs sont vieux et sont jeunes	expected	5	sont
1722	861	les agriculteurs sont vieux et est jeune	unexpected	5	est
1723	862	les chirurgiens sont vieux et déménagent	expected	5	déménagent
1724	862	les chirurgiens sont vieux et déménage	unexpected	5	déménage
1725	863	les chirurgiens sont vieux et parlent	expected	5	parlent
1726	863	les chirurgiens sont vieux et parle	unexpected	5	parle
1727	864	les chirurgiens sont vieux et retournent	expected	5	retournent
1728	864	les chirurgiens sont vieux et retourne	unexpected	5	retourne
1729	865	les chirurgiens sont vieux et sont petits	expected	5	sont
1730	865	les chirurgiens sont vieux et est petit	unexpected	5	est
1731	866	les chirurgiens sont vieux et sont grands	expected	5	sont
1732	866	les chirurgiens sont vieux et est grand	unexpected	5	est
1733	867	les chirurgiens sont vieux et sont vieux	expected	5	sont
1734	867	les chirurgiens sont vieux et est vieux	unexpected	5	est
1735	868	les chirurgiens sont vieux et sont jeunes	expected	5	sont
1736	868	les chirurgiens sont vieux et est jeune	unexpected	5	est
1737	869	les sénateurs sont vieux et déménagent	expected	5	déménagent
1738	869	les sénateurs sont vieux et déménage	unexpected	5	déménage
1739	870	les sénateurs sont vieux et parlent	expected	5	parlent
1740	870	les sénateurs sont vieux et parle	unexpected	5	parle
1741	871	les sénateurs sont vieux et retournent	expected	5	retournent
1742	871	les sénateurs sont vieux et retourne	unexpected	5	retourne
1743	872	les sénateurs sont vieux et sont petits	expected	5	sont
1744	872	les sénateurs sont vieux et est petit	unexpected	5	est
1745	873	les sénateurs sont vieux et sont grands	expected	5	sont
1746	873	les sénateurs sont vieux et est grand	unexpected	5	est
1747	874	les sénateurs sont vieux et sont vieux	expected	5	sont
1748	874	les sénateurs sont vieux et est vieux	unexpected	5	est
1749	875	les sénateurs sont vieux et sont jeunes	expected	5	sont
1750	875	les sénateurs sont vieux et est jeune	unexpected	5	est
1751	876	les professeurs sont vieux et déménagent	expected	5	déménagent
1752	876	les professeurs sont vieux et déménage	unexpected	5	déménage
1753	877	les professeurs sont vieux et parlent	expected	5	parlent
1754	877	les professeurs sont vieux et parle	unexpected	5	parle
1755	878	les professeurs sont vieux et retournent	expected	5	retournent
1756	878	les professeurs sont vieux et retourne	unexpected	5	retourne
1757	879	les professeurs sont vieux et sont petits	expected	5	sont
1758	879	les professeurs sont vieux et est petit	unexpected	5	est
1759	880	les professeurs sont vieux et sont grands	expected	5	sont
1760	880	les professeurs sont vieux et est grand	unexpected	5	est
1761	881	les professeurs sont vieux et sont vieux	expected	5	sont
1762	881	les professeurs sont vieux et est vieux	unexpected	5	est
1763	882	les professeurs sont vieux et sont jeunes	expected	5	sont
1764	882	les professeurs sont vieux et est jeune	unexpected	5	est
1765	883	les clients sont vieux et déménagent	expected	5	déménagent
1766	883	les clients sont vieux et déménage	unexpected	5	déménage
1767	884	les clients sont vieux et parlent	expected	5	parlent
1768	884	les clients sont vieux et parle	unexpected	5	parle
1769	885	les clients sont vieux et retournent	expected	5	retournent
1770	885	les clients sont vieux et retourne	unexpected	5	retourne
1771	886	les clients sont vieux et sont petits	expected	5	sont
1772	886	les clients sont vieux et est petit	unexpected	5	est
1773	887	les clients sont vieux et sont grands	expected	5	sont
1774	887	les clients sont vieux et est grand	unexpected	5	est
1775	888	les clients sont vieux et sont vieux	expected	5	sont
1776	888	les clients sont vieux et est vieux	unexpected	5	est
1777	889	les clients sont vieux et sont jeunes	expected	5	sont
1778	889	les clients sont vieux et est jeune	unexpected	5	est
1779	890	les officiers sont vieux et déménagent	expected	5	déménagent
1780	890	les officiers sont vieux et déménage	unexpected	5	déménage
1781	891	les officiers sont vieux et parlent	expected	5	parlent
1782	891	les officiers sont vieux et parle	unexpected	5	parle
1783	892	les officiers sont vieux et retournent	expected	5	retournent
1784	892	les officiers sont vieux et retourne	unexpected	5	retourne
1785	893	les officiers sont vieux et sont petits	expected	5	sont
1786	893	les officiers sont vieux et est petit	unexpected	5	est
1787	894	les officiers sont vieux et sont grands	expected	5	sont
1788	894	les officiers sont vieux et est grand	unexpected	5	est
1789	895	les officiers sont vieux et sont vieux	expected	5	sont
1790	895	les officiers sont vieux et est vieux	unexpected	5	est
1791	896	les officiers sont vieux et sont jeunes	expected	5	sont
1792	896	les officiers sont vieux et est jeune	unexpected	5	est
1793	897	les pilotes sont vieux et déménagent	expected	5	déménagent
1794	897	les pilotes sont vieux et déménage	unexpected	5	déménage
1795	898	les pilotes sont vieux et parlent	expected	5	parlent
1796	898	les pilotes sont vieux et parle	unexpected	5	parle
1797	899	les pilotes sont vieux et retournent	expected	5	retournent
1798	899	les pilotes sont vieux et retourne	unexpected	5	retourne
1799	900	les pilotes sont vieux et sont petits	expected	5	sont
1800	900	les pilotes sont vieux et est petit	unexpected	5	est
1801	901	les pilotes sont vieux et sont grands	expected	5	sont
1802	901	les pilotes sont vieux et est grand	unexpected	5	est
1803	902	les pilotes sont vieux et sont vieux	expected	5	sont
1804	902	les pilotes sont vieux et est vieux	unexpected	5	est
1805	903	les pilotes sont vieux et sont jeunes	expected	5	sont
1806	903	les pilotes sont vieux et est jeune	unexpected	5	est
1807	904	les consultants sont vieux et déménagent	expected	5	déménagent
1808	904	les consultants sont vieux et déménage	unexpected	5	déménage
1809	905	les consultants sont vieux et parlent	expected	5	parlent
1810	905	les consultants sont vieux et parle	unexpected	5	parle
1811	906	les consultants sont vieux et retournent	expected	5	retournent
1812	906	les consultants sont vieux et retourne	unexpected	5	retourne
1813	907	les consultants sont vieux et sont petits	expected	5	sont
1814	907	les consultants sont vieux et est petit	unexpected	5	est
1815	908	les consultants sont vieux et sont grands	expected	5	sont
1816	908	les consultants sont vieux et est grand	unexpected	5	est
1817	909	les consultants sont vieux et sont vieux	expected	5	sont
1818	909	les consultants sont vieux et est vieux	unexpected	5	est
1819	910	les consultants sont vieux et sont jeunes	expected	5	sont
1820	910	les consultants sont vieux et est jeune	unexpected	5	est
1821	911	les auteurs sont jeunes et déménagent	expected	5	déménagent
1822	911	les auteurs sont jeunes et déménage	unexpected	5	déménage
1823	912	les auteurs sont jeunes et parlent	expected	5	parlent
1824	912	les auteurs sont jeunes et parle	unexpected	5	parle
1825	913	les auteurs sont jeunes et retournent	expected	5	retournent
1826	913	les auteurs sont jeunes et retourne	unexpected	5	retourne
1827	914	les auteurs sont jeunes et sont petits	expected	5	sont
1828	914	les auteurs sont jeunes et est petit	unexpected	5	est
1829	915	les auteurs sont jeunes et sont grands	expected	5	sont
1830	915	les auteurs sont jeunes et est grand	unexpected	5	est
1831	916	les auteurs sont jeunes et sont vieux	expected	5	sont
1832	916	les auteurs sont jeunes et est vieux	unexpected	5	est
1833	917	les auteurs sont jeunes et sont jeunes	expected	5	sont
1834	917	les auteurs sont jeunes et est jeune	unexpected	5	est
1835	918	les directeurs sont jeunes et déménagent	expected	5	déménagent
1836	918	les directeurs sont jeunes et déménage	unexpected	5	déménage
1837	919	les directeurs sont jeunes et parlent	expected	5	parlent
1838	919	les directeurs sont jeunes et parle	unexpected	5	parle
1839	920	les directeurs sont jeunes et retournent	expected	5	retournent
1840	920	les directeurs sont jeunes et retourne	unexpected	5	retourne
1841	921	les directeurs sont jeunes et sont petits	expected	5	sont
1842	921	les directeurs sont jeunes et est petit	unexpected	5	est
1843	922	les directeurs sont jeunes et sont grands	expected	5	sont
1844	922	les directeurs sont jeunes et est grand	unexpected	5	est
1845	923	les directeurs sont jeunes et sont vieux	expected	5	sont
1846	923	les directeurs sont jeunes et est vieux	unexpected	5	est
1847	924	les directeurs sont jeunes et sont jeunes	expected	5	sont
1848	924	les directeurs sont jeunes et est jeune	unexpected	5	est
1849	925	les agriculteurs sont jeunes et déménagent	expected	5	déménagent
1850	925	les agriculteurs sont jeunes et déménage	unexpected	5	déménage
1851	926	les agriculteurs sont jeunes et parlent	expected	5	parlent
1852	926	les agriculteurs sont jeunes et parle	unexpected	5	parle
1853	927	les agriculteurs sont jeunes et retournent	expected	5	retournent
1854	927	les agriculteurs sont jeunes et retourne	unexpected	5	retourne
1855	928	les agriculteurs sont jeunes et sont petits	expected	5	sont
1856	928	les agriculteurs sont jeunes et est petit	unexpected	5	est
1857	929	les agriculteurs sont jeunes et sont grands	expected	5	sont
1858	929	les agriculteurs sont jeunes et est grand	unexpected	5	est
1859	930	les agriculteurs sont jeunes et sont vieux	expected	5	sont
1860	930	les agriculteurs sont jeunes et est vieux	unexpected	5	est
1861	931	les agriculteurs sont jeunes et sont jeunes	expected	5	sont
1862	931	les agriculteurs sont jeunes et est jeune	unexpected	5	est
1863	932	les chirurgiens sont jeunes et déménagent	expected	5	déménagent
1864	932	les chirurgiens sont jeunes et déménage	unexpected	5	déménage
1865	933	les chirurgiens sont jeunes et parlent	expected	5	parlent
1866	933	les chirurgiens sont jeunes et parle	unexpected	5	parle
1867	934	les chirurgiens sont jeunes et retournent	expected	5	retournent
1868	934	les chirurgiens sont jeunes et retourne	unexpected	5	retourne
1869	935	les chirurgiens sont jeunes et sont petits	expected	5	sont
1870	935	les chirurgiens sont jeunes et est petit	unexpected	5	est
1871	936	les chirurgiens sont jeunes et sont grands	expected	5	sont
1872	936	les chirurgiens sont jeunes et est grand	unexpected	5	est
1873	937	les chirurgiens sont jeunes et sont vieux	expected	5	sont
1874	937	les chirurgiens sont jeunes et est vieux	unexpected	5	est
1875	938	les chirurgiens sont jeunes et sont jeunes	expected	5	sont
1876	938	les chirurgiens sont jeunes et est jeune	unexpected	5	est
1877	939	les sénateurs sont jeunes et déménagent	expected	5	déménagent
1878	939	les sénateurs sont jeunes et déménage	unexpected	5	déménage
1879	940	les sénateurs sont jeunes et parlent	expected	5	parlent
1880	940	les sénateurs sont jeunes et parle	unexpected	5	parle
1881	941	les sénateurs sont jeunes et retournent	expected	5	retournent
1882	941	les sénateurs sont jeunes et retourne	unexpected	5	retourne
1883	942	les sénateurs sont jeunes et sont petits	expected	5	sont
1884	942	les sénateurs sont jeunes et est petit	unexpected	5	est
1885	943	les sénateurs sont jeunes et sont grands	expected	5	sont
1886	943	les sénateurs sont jeunes et est grand	unexpected	5	est
1887	944	les sénateurs sont jeunes et sont vieux	expected	5	sont
1888	944	les sénateurs sont jeunes et est vieux	unexpected	5	est
1889	945	les sénateurs sont jeunes et sont jeunes	expected	5	sont
1890	945	les sénateurs sont jeunes et est jeune	unexpected	5	est
1891	946	les professeurs sont jeunes et déménagent	expected	5	déménagent
1892	946	les professeurs sont jeunes et déménage	unexpected	5	déménage
1893	947	les professeurs sont jeunes et parlent	expected	5	parlent
1894	947	les professeurs sont jeunes et parle	unexpected	5	parle
1895	948	les professeurs sont jeunes et retournent	expected	5	retournent
1896	948	les professeurs sont jeunes et retourne	unexpected	5	retourne
1897	949	les professeurs sont jeunes et sont petits	expected	5	sont
1898	949	les professeurs sont jeunes et est petit	unexpected	5	est
1899	950	les professeurs sont jeunes et sont grands	expected	5	sont
1900	950	les professeurs sont jeunes et est grand	unexpected	5	est
1901	951	les professeurs sont jeunes et sont vieux	expected	5	sont
1902	951	les professeurs sont jeunes et est vieux	unexpected	5	est
1903	952	les professeurs sont jeunes et sont jeunes	expected	5	sont
1904	952	les professeurs sont jeunes et est jeune	unexpected	5	est
1905	953	les clients sont jeunes et déménagent	expected	5	déménagent
1906	953	les clients sont jeunes et déménage	unexpected	5	déménage
1907	954	les clients sont jeunes et parlent	expected	5	parlent
1908	954	les clients sont jeunes et parle	unexpected	5	parle
1909	955	les clients sont jeunes et retournent	expected	5	retournent
1910	955	les clients sont jeunes et retourne	unexpected	5	retourne
1911	956	les clients sont jeunes et sont petits	expected	5	sont
1912	956	les clients sont jeunes et est petit	unexpected	5	est
1913	957	les clients sont jeunes et sont grands	expected	5	sont
1914	957	les clients sont jeunes et est grand	unexpected	5	est
1915	958	les clients sont jeunes et sont vieux	expected	5	sont
1916	958	les clients sont jeunes et est vieux	unexpected	5	est
1917	959	les clients sont jeunes et sont jeunes	expected	5	sont
1918	959	les clients sont jeunes et est jeune	unexpected	5	est
1919	960	les officiers sont jeunes et déménagent	expected	5	déménagent
1920	960	les officiers sont jeunes et déménage	unexpected	5	déménage
1921	961	les officiers sont jeunes et parlent	expected	5	parlent
1922	961	les officiers sont jeunes et parle	unexpected	5	parle
1923	962	les officiers sont jeunes et retournent	expected	5	retournent
1924	962	les officiers sont jeunes et retourne	unexpected	5	retourne
1925	963	les officiers sont jeunes et sont petits	expected	5	sont
1926	963	les officiers sont jeunes et est petit	unexpected	5	est
1927	964	les officiers sont jeunes et sont grands	expected	5	sont
1928	964	les officiers sont jeunes et est grand	unexpected	5	est
1929	965	les officiers sont jeunes et sont vieux	expected	5	sont
1930	965	les officiers sont jeunes et est vieux	unexpected	5	est
1931	966	les officiers sont jeunes et sont jeunes	expected	5	sont
1932	966	les officiers sont jeunes et est jeune	unexpected	5	est
1933	967	les pilotes sont jeunes et déménagent	expected	5	déménagent
1934	967	les pilotes sont jeunes et déménage	unexpected	5	déménage
1935	968	les pilotes sont jeunes et parlent	expected	5	parlent
1936	968	les pilotes sont jeunes et parle	unexpected	5	parle
1937	969	les pilotes sont jeunes et retournent	expected	5	retournent
1938	969	les pilotes sont jeunes et retourne	unexpected	5	retourne
1939	970	les pilotes sont jeunes et sont petits	expected	5	sont
1940	970	les pilotes sont jeunes et est petit	unexpected	5	est
1941	971	les pilotes sont jeunes et sont grands	expected	5	sont
1942	971	les pilotes sont jeunes et est grand	unexpected	5	est
1943	972	les pilotes sont jeunes et sont vieux	expected	5	sont
1944	972	les pilotes sont jeunes et est vieux	unexpected	5	est
1945	973	les pilotes sont jeunes et sont jeunes	expected	5	sont
1946	973	les pilotes sont jeunes et est jeune	unexpected	5	est
1947	974	les consultants sont jeunes et déménagent	expected	5	déménagent
1948	974	les consultants sont jeunes et déménage	unexpected	5	déménage
1949	975	les consultants sont jeunes et parlent	expected	5	parlent
1950	975	les consultants sont jeunes et parle	unexpected	5	parle
1951	976	les consultants sont jeunes et retournent	expected	5	retournent
1952	976	les consultants sont jeunes et retourne	unexpected	5	retourne
1953	977	les consultants sont jeunes et sont petits	expected	5	sont
1954	977	les consultants sont jeunes et est petit	unexpected	5	est
1955	978	les consultants sont jeunes et sont grands	expected	5	sont
1956	978	les consultants sont jeunes et est grand	unexpected	5	est
1957	979	les consultants sont jeunes et sont vieux	expected	5	sont
1958	979	les consultants sont jeunes et est vieux	unexpected	5	est
1959	980	les consultants sont jeunes et sont jeunes	expected	5	sont
1960	980	les consultants sont jeunes et est jeune	unexpected	5	est
