sentid	pairid	sentence	comparison	ROI	word
24780	12390	le consultant près du cadre retournent	unexpected	5	retournent
24781	12391	l' auteur à côté du cadre est vieux	expected	6	est
24782	12391	l' auteur à côté du cadre sont vieux	unexpected	6	sont
24783	12392	l' auteur à côté du cadre est jeune	expected	6	est
24784	12392	l' auteur à côté du cadre sont jeunes	unexpected	6	sont
24785	12393	l' auteur à côté du cadre est petit	expected	6	est
24786	12393	l' auteur à côté du cadre sont petits	unexpected	6	sont
24787	12394	l' auteur à côté du cadre est grand	expected	6	est
24788	12394	l' auteur à côté du cadre sont grands	unexpected	6	sont
24789	12395	l' auteur à côté du cadre déménage	expected	6	déménage
24790	12395	l' auteur à côté du cadre déménagent	unexpected	6	déménagent
24791	12396	l' auteur à côté du cadre parle	expected	6	parle
24792	12396	l' auteur à côté du cadre parlent	unexpected	6	parlent
24793	12397	l' auteur à côté du cadre retourne	expected	6	retourne
24794	12397	l' auteur à côté du cadre retournent	unexpected	6	retournent
24795	12398	le directeur à côté du cadre est vieux	expected	6	est
24796	12398	le directeur à côté du cadre sont vieux	unexpected	6	sont
24797	12399	le directeur à côté du cadre est jeune	expected	6	est
24798	12399	le directeur à côté du cadre sont jeunes	unexpected	6	sont
24799	12400	le directeur à côté du cadre est petit	expected	6	est
24800	12400	le directeur à côté du cadre sont petits	unexpected	6	sont
24801	12401	le directeur à côté du cadre est grand	expected	6	est
24802	12401	le directeur à côté du cadre sont grands	unexpected	6	sont
24803	12402	le directeur à côté du cadre déménage	expected	6	déménage
24804	12402	le directeur à côté du cadre déménagent	unexpected	6	déménagent
24805	12403	le directeur à côté du cadre parle	expected	6	parle
24806	12403	le directeur à côté du cadre parlent	unexpected	6	parlent
24807	12404	le directeur à côté du cadre retourne	expected	6	retourne
24808	12404	le directeur à côté du cadre retournent	unexpected	6	retournent
24809	12405	l' agriculteur à côté du cadre est vieux	expected	6	est
24810	12405	l' agriculteur à côté du cadre sont vieux	unexpected	6	sont
24811	12406	l' agriculteur à côté du cadre est jeune	expected	6	est
24812	12406	l' agriculteur à côté du cadre sont jeunes	unexpected	6	sont
24813	12407	l' agriculteur à côté du cadre est petit	expected	6	est
24814	12407	l' agriculteur à côté du cadre sont petits	unexpected	6	sont
24815	12408	l' agriculteur à côté du cadre est grand	expected	6	est
24816	12408	l' agriculteur à côté du cadre sont grands	unexpected	6	sont
24817	12409	l' agriculteur à côté du cadre déménage	expected	6	déménage
24818	12409	l' agriculteur à côté du cadre déménagent	unexpected	6	déménagent
24819	12410	l' agriculteur à côté du cadre parle	expected	6	parle
24820	12410	l' agriculteur à côté du cadre parlent	unexpected	6	parlent
24821	12411	l' agriculteur à côté du cadre retourne	expected	6	retourne
24822	12411	l' agriculteur à côté du cadre retournent	unexpected	6	retournent
24823	12412	le chirurgien à côté du cadre est vieux	expected	6	est
24824	12412	le chirurgien à côté du cadre sont vieux	unexpected	6	sont
24825	12413	le chirurgien à côté du cadre est jeune	expected	6	est
24826	12413	le chirurgien à côté du cadre sont jeunes	unexpected	6	sont
24827	12414	le chirurgien à côté du cadre est petit	expected	6	est
24828	12414	le chirurgien à côté du cadre sont petits	unexpected	6	sont
24829	12415	le chirurgien à côté du cadre est grand	expected	6	est
24830	12415	le chirurgien à côté du cadre sont grands	unexpected	6	sont
24831	12416	le chirurgien à côté du cadre déménage	expected	6	déménage
24832	12416	le chirurgien à côté du cadre déménagent	unexpected	6	déménagent
24833	12417	le chirurgien à côté du cadre parle	expected	6	parle
24834	12417	le chirurgien à côté du cadre parlent	unexpected	6	parlent
24835	12418	le chirurgien à côté du cadre retourne	expected	6	retourne
24836	12418	le chirurgien à côté du cadre retournent	unexpected	6	retournent
24837	12419	le sénateur à côté du cadre est vieux	expected	6	est
24838	12419	le sénateur à côté du cadre sont vieux	unexpected	6	sont
24839	12420	le sénateur à côté du cadre est jeune	expected	6	est
24840	12420	le sénateur à côté du cadre sont jeunes	unexpected	6	sont
24841	12421	le sénateur à côté du cadre est petit	expected	6	est
24842	12421	le sénateur à côté du cadre sont petits	unexpected	6	sont
24843	12422	le sénateur à côté du cadre est grand	expected	6	est
24844	12422	le sénateur à côté du cadre sont grands	unexpected	6	sont
24845	12423	le sénateur à côté du cadre déménage	expected	6	déménage
24846	12423	le sénateur à côté du cadre déménagent	unexpected	6	déménagent
24847	12424	le sénateur à côté du cadre parle	expected	6	parle
24848	12424	le sénateur à côté du cadre parlent	unexpected	6	parlent
24849	12425	le sénateur à côté du cadre retourne	expected	6	retourne
24850	12425	le sénateur à côté du cadre retournent	unexpected	6	retournent
24851	12426	le professeur à côté du cadre est vieux	expected	6	est
24852	12426	le professeur à côté du cadre sont vieux	unexpected	6	sont
24853	12427	le professeur à côté du cadre est jeune	expected	6	est
24854	12427	le professeur à côté du cadre sont jeunes	unexpected	6	sont
24855	12428	le professeur à côté du cadre est petit	expected	6	est
24856	12428	le professeur à côté du cadre sont petits	unexpected	6	sont
24857	12429	le professeur à côté du cadre est grand	expected	6	est
24858	12429	le professeur à côté du cadre sont grands	unexpected	6	sont
24859	12430	le professeur à côté du cadre déménage	expected	6	déménage
24860	12430	le professeur à côté du cadre déménagent	unexpected	6	déménagent
24861	12431	le professeur à côté du cadre parle	expected	6	parle
24862	12431	le professeur à côté du cadre parlent	unexpected	6	parlent
24863	12432	le professeur à côté du cadre retourne	expected	6	retourne
24864	12432	le professeur à côté du cadre retournent	unexpected	6	retournent
24865	12433	le client à côté du cadre est vieux	expected	6	est
24866	12433	le client à côté du cadre sont vieux	unexpected	6	sont
24867	12434	le client à côté du cadre est jeune	expected	6	est
24868	12434	le client à côté du cadre sont jeunes	unexpected	6	sont
24869	12435	le client à côté du cadre est petit	expected	6	est
24870	12435	le client à côté du cadre sont petits	unexpected	6	sont
24871	12436	le client à côté du cadre est grand	expected	6	est
24872	12436	le client à côté du cadre sont grands	unexpected	6	sont
24873	12437	le client à côté du cadre déménage	expected	6	déménage
24874	12437	le client à côté du cadre déménagent	unexpected	6	déménagent
24875	12438	le client à côté du cadre parle	expected	6	parle
24876	12438	le client à côté du cadre parlent	unexpected	6	parlent
24877	12439	le client à côté du cadre retourne	expected	6	retourne
24878	12439	le client à côté du cadre retournent	unexpected	6	retournent
24879	12440	l' officier à côté du cadre est vieux	expected	6	est
24880	12440	l' officier à côté du cadre sont vieux	unexpected	6	sont
24881	12441	l' officier à côté du cadre est jeune	expected	6	est
24882	12441	l' officier à côté du cadre sont jeunes	unexpected	6	sont
24883	12442	l' officier à côté du cadre est petit	expected	6	est
24884	12442	l' officier à côté du cadre sont petits	unexpected	6	sont
24885	12443	l' officier à côté du cadre est grand	expected	6	est
24886	12443	l' officier à côté du cadre sont grands	unexpected	6	sont
24887	12444	l' officier à côté du cadre déménage	expected	6	déménage
24888	12444	l' officier à côté du cadre déménagent	unexpected	6	déménagent
24889	12445	l' officier à côté du cadre parle	expected	6	parle
24890	12445	l' officier à côté du cadre parlent	unexpected	6	parlent
24891	12446	l' officier à côté du cadre retourne	expected	6	retourne
24892	12446	l' officier à côté du cadre retournent	unexpected	6	retournent
24893	12447	le pilote à côté du cadre est vieux	expected	6	est
24894	12447	le pilote à côté du cadre sont vieux	unexpected	6	sont
24895	12448	le pilote à côté du cadre est jeune	expected	6	est
24896	12448	le pilote à côté du cadre sont jeunes	unexpected	6	sont
24897	12449	le pilote à côté du cadre est petit	expected	6	est
24898	12449	le pilote à côté du cadre sont petits	unexpected	6	sont
24899	12450	le pilote à côté du cadre est grand	expected	6	est
24900	12450	le pilote à côté du cadre sont grands	unexpected	6	sont
24901	12451	le pilote à côté du cadre déménage	expected	6	déménage
24902	12451	le pilote à côté du cadre déménagent	unexpected	6	déménagent
24903	12452	le pilote à côté du cadre parle	expected	6	parle
24904	12452	le pilote à côté du cadre parlent	unexpected	6	parlent
24905	12453	le pilote à côté du cadre retourne	expected	6	retourne
24906	12453	le pilote à côté du cadre retournent	unexpected	6	retournent
24907	12454	le consultant à côté du cadre est vieux	expected	6	est
24908	12454	le consultant à côté du cadre sont vieux	unexpected	6	sont
24909	12455	le consultant à côté du cadre est jeune	expected	6	est
24910	12455	le consultant à côté du cadre sont jeunes	unexpected	6	sont
24911	12456	le consultant à côté du cadre est petit	expected	6	est
24912	12456	le consultant à côté du cadre sont petits	unexpected	6	sont
24913	12457	le consultant à côté du cadre est grand	expected	6	est
24914	12457	le consultant à côté du cadre sont grands	unexpected	6	sont
24915	12458	le consultant à côté du cadre déménage	expected	6	déménage
24916	12458	le consultant à côté du cadre déménagent	unexpected	6	déménagent
24917	12459	le consultant à côté du cadre parle	expected	6	parle
24918	12459	le consultant à côté du cadre parlent	unexpected	6	parlent
24919	12460	le consultant à côté du cadre retourne	expected	6	retourne
24920	12460	le consultant à côté du cadre retournent	unexpected	6	retournent
24921	12461	l' auteur en face du cadre est vieux	expected	6	est
24922	12461	l' auteur en face du cadre sont vieux	unexpected	6	sont
24923	12462	l' auteur en face du cadre est jeune	expected	6	est
24924	12462	l' auteur en face du cadre sont jeunes	unexpected	6	sont
24925	12463	l' auteur en face du cadre est petit	expected	6	est
24926	12463	l' auteur en face du cadre sont petits	unexpected	6	sont
24927	12464	l' auteur en face du cadre est grand	expected	6	est
24928	12464	l' auteur en face du cadre sont grands	unexpected	6	sont
24929	12465	l' auteur en face du cadre déménage	expected	6	déménage
24930	12465	l' auteur en face du cadre déménagent	unexpected	6	déménagent
24931	12466	l' auteur en face du cadre parle	expected	6	parle
24932	12466	l' auteur en face du cadre parlent	unexpected	6	parlent
24933	12467	l' auteur en face du cadre retourne	expected	6	retourne
24934	12467	l' auteur en face du cadre retournent	unexpected	6	retournent
24935	12468	le directeur en face du cadre est vieux	expected	6	est
24936	12468	le directeur en face du cadre sont vieux	unexpected	6	sont
24937	12469	le directeur en face du cadre est jeune	expected	6	est
24938	12469	le directeur en face du cadre sont jeunes	unexpected	6	sont
24939	12470	le directeur en face du cadre est petit	expected	6	est
24940	12470	le directeur en face du cadre sont petits	unexpected	6	sont
24941	12471	le directeur en face du cadre est grand	expected	6	est
24942	12471	le directeur en face du cadre sont grands	unexpected	6	sont
24943	12472	le directeur en face du cadre déménage	expected	6	déménage
24944	12472	le directeur en face du cadre déménagent	unexpected	6	déménagent
24945	12473	le directeur en face du cadre parle	expected	6	parle
24946	12473	le directeur en face du cadre parlent	unexpected	6	parlent
24947	12474	le directeur en face du cadre retourne	expected	6	retourne
24948	12474	le directeur en face du cadre retournent	unexpected	6	retournent
24949	12475	l' agriculteur en face du cadre est vieux	expected	6	est
24950	12475	l' agriculteur en face du cadre sont vieux	unexpected	6	sont
24951	12476	l' agriculteur en face du cadre est jeune	expected	6	est
24952	12476	l' agriculteur en face du cadre sont jeunes	unexpected	6	sont
24953	12477	l' agriculteur en face du cadre est petit	expected	6	est
24954	12477	l' agriculteur en face du cadre sont petits	unexpected	6	sont
24955	12478	l' agriculteur en face du cadre est grand	expected	6	est
24956	12478	l' agriculteur en face du cadre sont grands	unexpected	6	sont
24957	12479	l' agriculteur en face du cadre déménage	expected	6	déménage
24958	12479	l' agriculteur en face du cadre déménagent	unexpected	6	déménagent
24959	12480	l' agriculteur en face du cadre parle	expected	6	parle
24960	12480	l' agriculteur en face du cadre parlent	unexpected	6	parlent
24961	12481	l' agriculteur en face du cadre retourne	expected	6	retourne
24962	12481	l' agriculteur en face du cadre retournent	unexpected	6	retournent
24963	12482	le chirurgien en face du cadre est vieux	expected	6	est
24964	12482	le chirurgien en face du cadre sont vieux	unexpected	6	sont
24965	12483	le chirurgien en face du cadre est jeune	expected	6	est
24966	12483	le chirurgien en face du cadre sont jeunes	unexpected	6	sont
24967	12484	le chirurgien en face du cadre est petit	expected	6	est
24968	12484	le chirurgien en face du cadre sont petits	unexpected	6	sont
24969	12485	le chirurgien en face du cadre est grand	expected	6	est
24970	12485	le chirurgien en face du cadre sont grands	unexpected	6	sont
24971	12486	le chirurgien en face du cadre déménage	expected	6	déménage
24972	12486	le chirurgien en face du cadre déménagent	unexpected	6	déménagent
24973	12487	le chirurgien en face du cadre parle	expected	6	parle
24974	12487	le chirurgien en face du cadre parlent	unexpected	6	parlent
24975	12488	le chirurgien en face du cadre retourne	expected	6	retourne
24976	12488	le chirurgien en face du cadre retournent	unexpected	6	retournent
24977	12489	le sénateur en face du cadre est vieux	expected	6	est
24978	12489	le sénateur en face du cadre sont vieux	unexpected	6	sont
24979	12490	le sénateur en face du cadre est jeune	expected	6	est
24980	12490	le sénateur en face du cadre sont jeunes	unexpected	6	sont
24981	12491	le sénateur en face du cadre est petit	expected	6	est
24982	12491	le sénateur en face du cadre sont petits	unexpected	6	sont
24983	12492	le sénateur en face du cadre est grand	expected	6	est
24984	12492	le sénateur en face du cadre sont grands	unexpected	6	sont
24985	12493	le sénateur en face du cadre déménage	expected	6	déménage
24986	12493	le sénateur en face du cadre déménagent	unexpected	6	déménagent
24987	12494	le sénateur en face du cadre parle	expected	6	parle
24988	12494	le sénateur en face du cadre parlent	unexpected	6	parlent
24989	12495	le sénateur en face du cadre retourne	expected	6	retourne
24990	12495	le sénateur en face du cadre retournent	unexpected	6	retournent
24991	12496	le professeur en face du cadre est vieux	expected	6	est
24992	12496	le professeur en face du cadre sont vieux	unexpected	6	sont
24993	12497	le professeur en face du cadre est jeune	expected	6	est
24994	12497	le professeur en face du cadre sont jeunes	unexpected	6	sont
24995	12498	le professeur en face du cadre est petit	expected	6	est
24996	12498	le professeur en face du cadre sont petits	unexpected	6	sont
24997	12499	le professeur en face du cadre est grand	expected	6	est
24998	12499	le professeur en face du cadre sont grands	unexpected	6	sont
24999	12500	le professeur en face du cadre déménage	expected	6	déménage
25000	12500	le professeur en face du cadre déménagent	unexpected	6	déménagent
25001	12501	le professeur en face du cadre parle	expected	6	parle
25002	12501	le professeur en face du cadre parlent	unexpected	6	parlent
25003	12502	le professeur en face du cadre retourne	expected	6	retourne
25004	12502	le professeur en face du cadre retournent	unexpected	6	retournent
25005	12503	le client en face du cadre est vieux	expected	6	est
25006	12503	le client en face du cadre sont vieux	unexpected	6	sont
25007	12504	le client en face du cadre est jeune	expected	6	est
25008	12504	le client en face du cadre sont jeunes	unexpected	6	sont
25009	12505	le client en face du cadre est petit	expected	6	est
25010	12505	le client en face du cadre sont petits	unexpected	6	sont
25011	12506	le client en face du cadre est grand	expected	6	est
25012	12506	le client en face du cadre sont grands	unexpected	6	sont
25013	12507	le client en face du cadre déménage	expected	6	déménage
25014	12507	le client en face du cadre déménagent	unexpected	6	déménagent
25015	12508	le client en face du cadre parle	expected	6	parle
25016	12508	le client en face du cadre parlent	unexpected	6	parlent
25017	12509	le client en face du cadre retourne	expected	6	retourne
25018	12509	le client en face du cadre retournent	unexpected	6	retournent
25019	12510	l' officier en face du cadre est vieux	expected	6	est
25020	12510	l' officier en face du cadre sont vieux	unexpected	6	sont
25021	12511	l' officier en face du cadre est jeune	expected	6	est
25022	12511	l' officier en face du cadre sont jeunes	unexpected	6	sont
25023	12512	l' officier en face du cadre est petit	expected	6	est
25024	12512	l' officier en face du cadre sont petits	unexpected	6	sont
25025	12513	l' officier en face du cadre est grand	expected	6	est
25026	12513	l' officier en face du cadre sont grands	unexpected	6	sont
25027	12514	l' officier en face du cadre déménage	expected	6	déménage
25028	12514	l' officier en face du cadre déménagent	unexpected	6	déménagent
25029	12515	l' officier en face du cadre parle	expected	6	parle
25030	12515	l' officier en face du cadre parlent	unexpected	6	parlent
25031	12516	l' officier en face du cadre retourne	expected	6	retourne
25032	12516	l' officier en face du cadre retournent	unexpected	6	retournent
25033	12517	le pilote en face du cadre est vieux	expected	6	est
25034	12517	le pilote en face du cadre sont vieux	unexpected	6	sont
25035	12518	le pilote en face du cadre est jeune	expected	6	est
25036	12518	le pilote en face du cadre sont jeunes	unexpected	6	sont
25037	12519	le pilote en face du cadre est petit	expected	6	est
25038	12519	le pilote en face du cadre sont petits	unexpected	6	sont
25039	12520	le pilote en face du cadre est grand	expected	6	est
25040	12520	le pilote en face du cadre sont grands	unexpected	6	sont
25041	12521	le pilote en face du cadre déménage	expected	6	déménage
25042	12521	le pilote en face du cadre déménagent	unexpected	6	déménagent
25043	12522	le pilote en face du cadre parle	expected	6	parle
25044	12522	le pilote en face du cadre parlent	unexpected	6	parlent
25045	12523	le pilote en face du cadre retourne	expected	6	retourne
25046	12523	le pilote en face du cadre retournent	unexpected	6	retournent
25047	12524	le consultant en face du cadre est vieux	expected	6	est
25048	12524	le consultant en face du cadre sont vieux	unexpected	6	sont
25049	12525	le consultant en face du cadre est jeune	expected	6	est
25050	12525	le consultant en face du cadre sont jeunes	unexpected	6	sont
25051	12526	le consultant en face du cadre est petit	expected	6	est
25052	12526	le consultant en face du cadre sont petits	unexpected	6	sont
25053	12527	le consultant en face du cadre est grand	expected	6	est
25054	12527	le consultant en face du cadre sont grands	unexpected	6	sont
25055	12528	le consultant en face du cadre déménage	expected	6	déménage
25056	12528	le consultant en face du cadre déménagent	unexpected	6	déménagent
25057	12529	le consultant en face du cadre parle	expected	6	parle
25058	12529	le consultant en face du cadre parlent	unexpected	6	parlent
25059	12530	le consultant en face du cadre retourne	expected	6	retourne
25060	12530	le consultant en face du cadre retournent	unexpected	6	retournent
25061	12531	l' auteur près de l' adjoint est vieux	expected	6	est
25062	12531	l' auteur près de l' adjoint sont vieux	unexpected	6	sont
25063	12532	l' auteur près de l' adjoint est jeune	expected	6	est
25064	12532	l' auteur près de l' adjoint sont jeunes	unexpected	6	sont
25065	12533	l' auteur près de l' adjoint est petit	expected	6	est
25066	12533	l' auteur près de l' adjoint sont petits	unexpected	6	sont
25067	12534	l' auteur près de l' adjoint est grand	expected	6	est
25068	12534	l' auteur près de l' adjoint sont grands	unexpected	6	sont
25069	12535	l' auteur près de l' adjoint déménage	expected	6	déménage
25070	12535	l' auteur près de l' adjoint déménagent	unexpected	6	déménagent
25071	12536	l' auteur près de l' adjoint parle	expected	6	parle
25072	12536	l' auteur près de l' adjoint parlent	unexpected	6	parlent
25073	12537	l' auteur près de l' adjoint retourne	expected	6	retourne
25074	12537	l' auteur près de l' adjoint retournent	unexpected	6	retournent
25075	12538	le directeur près de l' adjoint est vieux	expected	6	est
25076	12538	le directeur près de l' adjoint sont vieux	unexpected	6	sont
25077	12539	le directeur près de l' adjoint est jeune	expected	6	est
25078	12539	le directeur près de l' adjoint sont jeunes	unexpected	6	sont
25079	12540	le directeur près de l' adjoint est petit	expected	6	est
25080	12540	le directeur près de l' adjoint sont petits	unexpected	6	sont
25081	12541	le directeur près de l' adjoint est grand	expected	6	est
25082	12541	le directeur près de l' adjoint sont grands	unexpected	6	sont
25083	12542	le directeur près de l' adjoint déménage	expected	6	déménage
25084	12542	le directeur près de l' adjoint déménagent	unexpected	6	déménagent
25085	12543	le directeur près de l' adjoint parle	expected	6	parle
25086	12543	le directeur près de l' adjoint parlent	unexpected	6	parlent
25087	12544	le directeur près de l' adjoint retourne	expected	6	retourne
25088	12544	le directeur près de l' adjoint retournent	unexpected	6	retournent
25089	12545	l' agriculteur près de l' adjoint est vieux	expected	6	est
25090	12545	l' agriculteur près de l' adjoint sont vieux	unexpected	6	sont
25091	12546	l' agriculteur près de l' adjoint est jeune	expected	6	est
25092	12546	l' agriculteur près de l' adjoint sont jeunes	unexpected	6	sont
25093	12547	l' agriculteur près de l' adjoint est petit	expected	6	est
25094	12547	l' agriculteur près de l' adjoint sont petits	unexpected	6	sont
25095	12548	l' agriculteur près de l' adjoint est grand	expected	6	est
25096	12548	l' agriculteur près de l' adjoint sont grands	unexpected	6	sont
25097	12549	l' agriculteur près de l' adjoint déménage	expected	6	déménage
25098	12549	l' agriculteur près de l' adjoint déménagent	unexpected	6	déménagent
25099	12550	l' agriculteur près de l' adjoint parle	expected	6	parle
25100	12550	l' agriculteur près de l' adjoint parlent	unexpected	6	parlent
25101	12551	l' agriculteur près de l' adjoint retourne	expected	6	retourne
25102	12551	l' agriculteur près de l' adjoint retournent	unexpected	6	retournent
25103	12552	le chirurgien près de l' adjoint est vieux	expected	6	est
25104	12552	le chirurgien près de l' adjoint sont vieux	unexpected	6	sont
25105	12553	le chirurgien près de l' adjoint est jeune	expected	6	est
25106	12553	le chirurgien près de l' adjoint sont jeunes	unexpected	6	sont
25107	12554	le chirurgien près de l' adjoint est petit	expected	6	est
25108	12554	le chirurgien près de l' adjoint sont petits	unexpected	6	sont
25109	12555	le chirurgien près de l' adjoint est grand	expected	6	est
25110	12555	le chirurgien près de l' adjoint sont grands	unexpected	6	sont
25111	12556	le chirurgien près de l' adjoint déménage	expected	6	déménage
25112	12556	le chirurgien près de l' adjoint déménagent	unexpected	6	déménagent
25113	12557	le chirurgien près de l' adjoint parle	expected	6	parle
25114	12557	le chirurgien près de l' adjoint parlent	unexpected	6	parlent
25115	12558	le chirurgien près de l' adjoint retourne	expected	6	retourne
25116	12558	le chirurgien près de l' adjoint retournent	unexpected	6	retournent
25117	12559	le sénateur près de l' adjoint est vieux	expected	6	est
25118	12559	le sénateur près de l' adjoint sont vieux	unexpected	6	sont
25119	12560	le sénateur près de l' adjoint est jeune	expected	6	est
25120	12560	le sénateur près de l' adjoint sont jeunes	unexpected	6	sont
25121	12561	le sénateur près de l' adjoint est petit	expected	6	est
25122	12561	le sénateur près de l' adjoint sont petits	unexpected	6	sont
25123	12562	le sénateur près de l' adjoint est grand	expected	6	est
25124	12562	le sénateur près de l' adjoint sont grands	unexpected	6	sont
25125	12563	le sénateur près de l' adjoint déménage	expected	6	déménage
25126	12563	le sénateur près de l' adjoint déménagent	unexpected	6	déménagent
25127	12564	le sénateur près de l' adjoint parle	expected	6	parle
25128	12564	le sénateur près de l' adjoint parlent	unexpected	6	parlent
25129	12565	le sénateur près de l' adjoint retourne	expected	6	retourne
25130	12565	le sénateur près de l' adjoint retournent	unexpected	6	retournent
25131	12566	le professeur près de l' adjoint est vieux	expected	6	est
25132	12566	le professeur près de l' adjoint sont vieux	unexpected	6	sont
25133	12567	le professeur près de l' adjoint est jeune	expected	6	est
25134	12567	le professeur près de l' adjoint sont jeunes	unexpected	6	sont
25135	12568	le professeur près de l' adjoint est petit	expected	6	est
25136	12568	le professeur près de l' adjoint sont petits	unexpected	6	sont
25137	12569	le professeur près de l' adjoint est grand	expected	6	est
25138	12569	le professeur près de l' adjoint sont grands	unexpected	6	sont
25139	12570	le professeur près de l' adjoint déménage	expected	6	déménage
25140	12570	le professeur près de l' adjoint déménagent	unexpected	6	déménagent
25141	12571	le professeur près de l' adjoint parle	expected	6	parle
25142	12571	le professeur près de l' adjoint parlent	unexpected	6	parlent
25143	12572	le professeur près de l' adjoint retourne	expected	6	retourne
25144	12572	le professeur près de l' adjoint retournent	unexpected	6	retournent
25145	12573	le client près de l' adjoint est vieux	expected	6	est
25146	12573	le client près de l' adjoint sont vieux	unexpected	6	sont
25147	12574	le client près de l' adjoint est jeune	expected	6	est
25148	12574	le client près de l' adjoint sont jeunes	unexpected	6	sont
25149	12575	le client près de l' adjoint est petit	expected	6	est
25150	12575	le client près de l' adjoint sont petits	unexpected	6	sont
25151	12576	le client près de l' adjoint est grand	expected	6	est
25152	12576	le client près de l' adjoint sont grands	unexpected	6	sont
25153	12577	le client près de l' adjoint déménage	expected	6	déménage
25154	12577	le client près de l' adjoint déménagent	unexpected	6	déménagent
25155	12578	le client près de l' adjoint parle	expected	6	parle
25156	12578	le client près de l' adjoint parlent	unexpected	6	parlent
25157	12579	le client près de l' adjoint retourne	expected	6	retourne
25158	12579	le client près de l' adjoint retournent	unexpected	6	retournent
25159	12580	l' officier près de l' adjoint est vieux	expected	6	est
25160	12580	l' officier près de l' adjoint sont vieux	unexpected	6	sont
25161	12581	l' officier près de l' adjoint est jeune	expected	6	est
25162	12581	l' officier près de l' adjoint sont jeunes	unexpected	6	sont
25163	12582	l' officier près de l' adjoint est petit	expected	6	est
25164	12582	l' officier près de l' adjoint sont petits	unexpected	6	sont
25165	12583	l' officier près de l' adjoint est grand	expected	6	est
25166	12583	l' officier près de l' adjoint sont grands	unexpected	6	sont
25167	12584	l' officier près de l' adjoint déménage	expected	6	déménage
25168	12584	l' officier près de l' adjoint déménagent	unexpected	6	déménagent
25169	12585	l' officier près de l' adjoint parle	expected	6	parle
25170	12585	l' officier près de l' adjoint parlent	unexpected	6	parlent
25171	12586	l' officier près de l' adjoint retourne	expected	6	retourne
25172	12586	l' officier près de l' adjoint retournent	unexpected	6	retournent
25173	12587	le pilote près de l' adjoint est vieux	expected	6	est
25174	12587	le pilote près de l' adjoint sont vieux	unexpected	6	sont
25175	12588	le pilote près de l' adjoint est jeune	expected	6	est
25176	12588	le pilote près de l' adjoint sont jeunes	unexpected	6	sont
25177	12589	le pilote près de l' adjoint est petit	expected	6	est
25178	12589	le pilote près de l' adjoint sont petits	unexpected	6	sont
25179	12590	le pilote près de l' adjoint est grand	expected	6	est
25180	12590	le pilote près de l' adjoint sont grands	unexpected	6	sont
25181	12591	le pilote près de l' adjoint déménage	expected	6	déménage
25182	12591	le pilote près de l' adjoint déménagent	unexpected	6	déménagent
25183	12592	le pilote près de l' adjoint parle	expected	6	parle
25184	12592	le pilote près de l' adjoint parlent	unexpected	6	parlent
25185	12593	le pilote près de l' adjoint retourne	expected	6	retourne
25186	12593	le pilote près de l' adjoint retournent	unexpected	6	retournent
25187	12594	le consultant près de l' adjoint est vieux	expected	6	est
25188	12594	le consultant près de l' adjoint sont vieux	unexpected	6	sont
25189	12595	le consultant près de l' adjoint est jeune	expected	6	est
25190	12595	le consultant près de l' adjoint sont jeunes	unexpected	6	sont
25191	12596	le consultant près de l' adjoint est petit	expected	6	est
25192	12596	le consultant près de l' adjoint sont petits	unexpected	6	sont
25193	12597	le consultant près de l' adjoint est grand	expected	6	est
25194	12597	le consultant près de l' adjoint sont grands	unexpected	6	sont
25195	12598	le consultant près de l' adjoint déménage	expected	6	déménage
25196	12598	le consultant près de l' adjoint déménagent	unexpected	6	déménagent
25197	12599	le consultant près de l' adjoint parle	expected	6	parle
25198	12599	le consultant près de l' adjoint parlent	unexpected	6	parlent
25199	12600	le consultant près de l' adjoint retourne	expected	6	retourne
25200	12600	le consultant près de l' adjoint retournent	unexpected	6	retournent
25201	12601	l' auteur à côté de l' adjoint est vieux	expected	7	est
25202	12601	l' auteur à côté de l' adjoint sont vieux	unexpected	7	sont
25203	12602	l' auteur à côté de l' adjoint est jeune	expected	7	est
25204	12602	l' auteur à côté de l' adjoint sont jeunes	unexpected	7	sont
25205	12603	l' auteur à côté de l' adjoint est petit	expected	7	est
25206	12603	l' auteur à côté de l' adjoint sont petits	unexpected	7	sont
25207	12604	l' auteur à côté de l' adjoint est grand	expected	7	est
25208	12604	l' auteur à côté de l' adjoint sont grands	unexpected	7	sont
25209	12605	l' auteur à côté de l' adjoint déménage	expected	7	déménage
25210	12605	l' auteur à côté de l' adjoint déménagent	unexpected	7	déménagent
25211	12606	l' auteur à côté de l' adjoint parle	expected	7	parle
25212	12606	l' auteur à côté de l' adjoint parlent	unexpected	7	parlent
25213	12607	l' auteur à côté de l' adjoint retourne	expected	7	retourne
25214	12607	l' auteur à côté de l' adjoint retournent	unexpected	7	retournent
25215	12608	le directeur à côté de l' adjoint est vieux	expected	7	est
25216	12608	le directeur à côté de l' adjoint sont vieux	unexpected	7	sont
25217	12609	le directeur à côté de l' adjoint est jeune	expected	7	est
25218	12609	le directeur à côté de l' adjoint sont jeunes	unexpected	7	sont
25219	12610	le directeur à côté de l' adjoint est petit	expected	7	est
25220	12610	le directeur à côté de l' adjoint sont petits	unexpected	7	sont
25221	12611	le directeur à côté de l' adjoint est grand	expected	7	est
25222	12611	le directeur à côté de l' adjoint sont grands	unexpected	7	sont
25223	12612	le directeur à côté de l' adjoint déménage	expected	7	déménage
